"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"THTR","101","Theatre History I","2489","Theatre","24","5","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Cornejo, Xiomara Ivette","31"
"THTR","102","Introduction to Theatre","2489","Theatre","15","15","17","4","20","0","0","0","0","0","0","0","0","0","0","13","Corley, Richard","84"
"THTR","105","American Musical Theatre","2489","Theatre","20","14","4","3","1","0","0","0","0","0","0","0","0","0","0","5","Wilson, Seth N","47"
"THTR","111","Movement I: Body/Self","2489","Theatre","9","4","2","1","0","0","0","0","0","0","0","0","0","0","0","1","Tsachor, Rachelle","17"
"THTR","121","Introduction to Acting I","2489","Theatre","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Torres, Edward","16"
"THTR","141","Acting I: Fundamentals","2489","Theatre","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","Cole, Gary Montgomery","13"
"THTR","150","Fundamentals of Theatre Tech","2489","Theatre","9","5","0","1","1","0","0","0","0","0","0","0","0","0","0","0","Bishop, William","16"
"THTR","151","Costume Technology I","2489","Theatre","11","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Cluggish, Stephanie","12"
"THTR","159","Fashion and Furniture: History","2489","Theatre","43","6","5","3","3","0","0","0","0","0","0","0","0","0","0","2","Elliott, Myron Walter","62"
"THTR","182","Practicum: Run Crew","2489","Theatre","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Moore, James","11"
"THTR","183","Practicum: Build Crew","2489","Theatre","7","3","1","0","1","0","0","0","0","0","0","0","0","0","0","1","Moore, James","13"
"THTR","201","Theatre History II","2489","Theatre","14","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","Wilson, Seth N","19"
"THTR","211","Movement II: Body/Space","2489","Theatre","4","1","3","4","1","0","0","0","0","0","0","0","0","0","0","0","Tsachor, Rachelle","13"
"THTR","221","Adv Actg: American Drama","2489","Theatre","7","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Torres, Edward","14"
"THTR","230","Script Analysis","2489","Theatre","13","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Metzgar, Bonnie","16"
"THTR","250","Scenic Design I","2489","Theatre","8","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Witteveen, Collette","10"
"THTR","261","Voice II: Speech","2489","Theatre","3","3","6","0","1","0","0","0","0","0","0","0","0","0","0","0","Martin, Jason","13"
"THTR","280","Practicum in Performance","2489","Theatre","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Cornejo, Xiomara Ivette","14"
"THTR","299","Individual Topics","2489","Theatre","30","16","5","5","0","0","0","0","0","0","0","0","0","0","0","1","Peyankov, Yasen M","57"
"THTR","311","Movement IV: Style","2489","Theatre","8","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Tsachor, Rachelle","10"
"THTR","321","Adv Acting: Shakespeare","2489","Theatre","11","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Corley, Richard","12"
"THTR","384","Teaching Artist Seminar","2489","Theatre","6","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Pace Green, Lynne","10"
"THTR","388","Projects Perform Training","2489","Theatre","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","1","Cole, Gary Montgomery","14"
"THTR","413","Movement VI: Movement Lab","2489","Theatre","15","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Rodriguez, Alex B","17"
"THTR","421","Advanced Acting: Ensemble","2489","Theatre","12","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Peyankov, Yasen M","17"
"THTR","431","Playwriting","2489","Theatre","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","Diamond, Lydia Renee","13"
"THTR","435","Contemporary Performance","2489","Theatre","7","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Metzgar, Bonnie","10"
"THTR","461","Voice VI: Voice Lab","2489","Theatre","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Martin, Jason","11"
