"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"COMM","250","Social Media and Society","2493","Communication","10","15","5","0","2","0","0","0","0","0","0","0","0","0","0","3","Meraz, Sharon M","35"
"COMM","330","Mass Media and Pop Cultur","2493","Communication","9","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Kim, Do Own","13"
"COMM","425","Digital Advocacy","2493","Communication","14","4","4","0","0","0","0","0","0","0","0","0","0","0","0","1","Mukherjee, Ishani","23"
"CS","107","Intro Comp & Programming","2699","Computer Science","31","29","22","8","5","0","0","0","0","0","0","0","0","0","0","5","Bell, John T","100"
"CS","141","Program Design II","2699","Computer Science","38","55","34","8","13","0","0","0","2","0","0","0","0","0","0","17","Hodges, Mark Richard","167"
"CS","211","Programming Practicum","2699","Computer Science","119","69","28","7","7","0","0","0","0","0","0","0","0","0","0","16","Kidane, Ellen G","246"
"CS","251","Data Structures","2699","Computer Science","77","45","18","1","4","0","0","0","0","0","0","0","0","0","0","11","Ordentlich, Ethan","156"
"CS","341","Programming Language Concepts","2699","Computer Science","64","64","50","28","3","0","0","0","2","0","0","0","0","0","0","8","Solworth, Jon A","219"
"CS","418","Introduction to Data Science","2699","Computer Science","61","23","11","0","0","0","0","0","0","0","0","0","0","0","0","3","Medya, Sourav","98"
"CS","422","User Interface Design","2699","Computer Science","14","26","19","7","0","0","0","0","0","0","0","0","0","0","0","0","Chattopadhyay, Debaleena","66"
"CS","441","Cloud Computing Objects","2699","Computer Science","21","6","1","2","1","0","0","0","0","0","0","0","0","0","0","18","Grechanik, Mark","49"
"CS","474","Obj-Oriented Langs & Envs","2699","Computer Science","24","26","21","9","2","0","0","0","3","0","0","0","0","0","0","0","Buy, Ugo A","85"
"CS","479","Wearables Technology Lab","2437","Biomedical Eng - Engineering","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Esmailbeigi, Hananeh","14"
"CS","483","Big Data Mining","2699","Computer Science","17","6","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Cheng, Lu","25"
"DAOB","332","Applied Oral and Behav Sci VII","2758","Dentistry Administration","32","70","2","0","0","0","0","14","0","0","0","0","0","0","0","0","Dunlap, Michael A","118"
"DES","130","3D Form Studio","2895","School of Design","7","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Teague, Norman Lorenzo","18"
"DES","130","3D Form Studio","2895","School of Design","5","7","5","0","0","0","0","0","0","0","0","0","0","0","0","1","Twaddle, Alexander Giuseppe","18"
"DES","140","Design Drawing","2895","School of Design","9","4","3","0","3","0","0","0","0","0","0","0","0","0","0","0","Rynkiewicz, Jacob","19"
"DES","208","Typography I: Form","2895","School of Design","22","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Joseph, Dawn M","32"
"DES","230","Industrial Design II","2895","School of Design","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Solola, Oluwadurotimi Temitope","11"
"DES","240","Visualization I","2895","School of Design","5","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Solola, Oluwadurotimi Temitope","13"
"DES","308","Typography III: Expression","2895","School of Design","10","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Cowhey, Christine","18"
"DES","520","Design Seminar","2895","School of Design","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","Strickland, Kevin Arnold","10"
"DHD","201","Disability, Rights, & Culture","2871","Disability & Human Development","20","12","5","2","0","0","0","0","0","0","0","0","0","0","0","1","Gould, Robert Perry","40"
"DHD","409","Disability Legal Studies","2871","Disability & Human Development","11","3","5","1","2","0","0","0","1","0","0","0","0","0","0","2","McCloskey, Megan E","25"
"DLG","120","Dialogue Seminar","2282","Library Courses","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","Ford, Lunaire D.","18"
"DLG","120","Dialogue Seminar","2282","Library Courses","0","0","0","0","0","0","0","0","0","0","0","0","0","30","2","1","Ramos, Norma Elena","33"
"DOSI","342","Oral/Systemc Issue in Dent II","2758","Dentistry Administration","116","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","Hofmeister, Jamie Lynn","118"
"ACTG","210","Intro Financial Accounting","2656","Accounting","37","39","28","5","8","0","0","0","0","0","1","0","0","0","0","8","Das, Somnath","126"
"ACTG","594","Anti-Money Laundering","2656","Accounting","11","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Atatsi, Joseph","16"
"AH","232","Film History I: 1890-WWII","2492","English","9","10","2","3","1","0","0","0","0","0","0","0","0","0","0","0","Rubin, Martin L.","25"
"AHS","200","Intro Integrated Health","2797","Applied Health Sciences Admin","113","18","3","0","1","0","0","0","0","0","0","0","0","0","0","4","Kieso, Tiana Al-Aswad","139"
"ANTH","100","Human Adventure","2841","Anthropology","7","15","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Roosevelt, Anna C","24"
"ANTH","105","Human Evolution","2841","Anthropology","96","87","24","6","1","0","0","0","0","0","0","0","0","0","0","6","Sacks, Lita","220"
"ANTH","309","Writing Culture","2841","Anthropology","15","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","Giampaoli, Michelangelo","21"
"ARCH","205","Architectural Studio 3","2911","School of Architecture","16","31","21","2","0","0","0","0","0","0","0","0","0","0","0","0","Wheeler, Daniel H","70"
"ARCH","365","Architectural Studio 5","2911","School of Architecture","22","32","23","3","0","0","0","0","0","0","0","0","0","0","0","1","Marullo, Francesco","81"
"ARCH","414","Contemporary Practices","2911","School of Architecture","5","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Lyster, Clare","14"
"ARCH","465","Advanced Topic Studio 1","2911","School of Architecture","4","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Jaworska, Anna Maria","13"
"ARCH","520","Topics in Arch Theory","2911","School of Architecture","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Rao, Anjulie","10"
"ARCH","551","Architectural Design I","2911","School of Architecture","4","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Blankenbaker, Sarah Elizabeth","14"
"ARCH","561","Architectural Technology I","2911","School of Architecture","8","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Frye, Christopher Allen","14"
"ART","101","Signifying Practices","2583","Art","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Schwindt, Samuel","19"
"ART","170","Introduction to Filmmaking","2583","Art","16","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","Hutchinson, Zachary Odell","20"
"BA","101","Business Scholars 1st-Year Sem","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","0","0","0","56","0","0","Sanchez, Mayra","56"
"BA","190","UIC Business Seminar Program","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","0","0","0","174","0","0","Sanchez, Mayra","174"
"BA","200","Managerial Communication","2785","Business Administration Admini","62","68","12","4","4","0","0","0","0","0","0","0","0","0","0","2","Andrews, Dean","152"
"BA","289","Business Internship Prog I","2785","Business Administration Admini","0","0","0","0","0","0","0","0","3","0","0","0","0","91","0","0","Lacy, Virginia","94"
"BHIS","405","Med Sci & Humn Pathophysiology","2318","Biomed & Health Info Sciences","18","20","9","2","0","0","0","0","1","0","0","0","0","0","0","0","Mills, Laura Lynn","50"
"BHIS","505","Ethics&Legal Issues/Hlth Info","2318","Biomed & Health Info Sciences","31","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Swirsky, Eric S","36"
"BHIS","528","Consumer Hlth Informatics","2318","Biomed & Health Info Sciences","12","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Czart, Margaret B","15"
"BIOS","104","Biology for Non-majors","2453","Biological Sciences","35","35","32","5","4","0","0","0","0","0","0","0","0","0","0","9","Muller, Michael T","120"
"BIOS","196","Biology Colloquium","2453","Biological Sciences","53","5","1","0","0","0","0","0","0","0","0","0","0","0","0","3","Nelson, Karin Noel","62"
"BIOS","220","Genetics","2453","Biological Sciences","82","41","50","16","26","0","0","0","1","0","0","0","0","0","0","24","Okkema, Peter G","240"
"BIOS","222","Cell Biology","2453","Biological Sciences","47","71","15","6","2","0","0","0","0","0","0","0","0","0","0","15","Alfonso, Aixa","156"
"ACTG","210","Intro Financial Accounting","2656","Accounting","25","26","12","6","1","0","0","0","0","0","0","0","0","0","0","5","Liu, Shibao","75"
"ACTG","315","Intermediate Financial Actg I","2656","Accounting","33","21","33","3","2","0","0","0","1","0","0","0","0","0","0","14","Raval, Vivek","107"
"ACTG","326","Cost Accounting","2656","Accounting","42","55","32","5","3","0","0","0","1","0","0","0","0","0","0","4","Patrick, Paige","142"
"ACTG","445","Federal Income Tax I","2656","Accounting","22","83","4","1","0","0","0","0","0","0","0","0","0","0","0","4","Savor, Stephanie Sikes","114"
"ACTG","484","International Accounting","2656","Accounting","2","4","6","3","5","0","0","0","0","0","0","0","0","0","0","4","Salama, Yehia A.","24"
"ACTG","516","Financial Statement Analysis","2656","Accounting","11","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","McLaughlin, Michael Patrick","19"
"AH","160","Trends in Contemp Art","2910","Art History","24","10","2","0","1","0","0","0","2","0","0","0","0","0","0","0","Adibfar, Leili","39"
"AH","250","Italian Renaissance Art","2910","Art History","5","2","4","6","1","0","0","0","0","0","0","0","0","0","0","4","Pollak, Martha","22"
"ANTH","255","Middle East Feminisms","2369","Gender and Women's Studies","6","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","Naber, Nadine","10"
"ARAB","101","Elementary Arabic I","2349","Classics & Mediterran Studies","11","10","12","1","6","0","0","0","0","0","0","0","0","0","0","2","Alyassir, Lina","42"
"ARAB","230","Arabic Literature in Tran","2349","Classics & Mediterran Studies","20","5","2","0","1","0","0","0","0","0","0","0","0","0","0","0","Aburqayeq, Ghassan","28"
"ARCH","414","Contemporary Practices","2911","School of Architecture","9","2","6","0","0","0","0","0","0","0","0","0","0","0","0","0","Gerson, Pablo","17"
"ARCH","520","Topics in Arch Theory","2911","School of Architecture","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Jacob, Samuel Thomas","11"
"ARCH","553","Architectural Design III","2911","School of Architecture","4","13","0","0","0","0","0","0","3","0","0","0","0","0","0","0","Dunn, Sarah E","20"
"ART","112","Introduction to Drawing","2583","Art","14","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Hibbler, Queen L","20"
"ART","160","Intro:Digital Photo","2583","Art","13","4","0","0","1","0","0","0","0","0","0","0","0","0","0","2","Mueller, Eileen","20"
"ART","160","Intro:Digital Photo","2583","Art","12","5","0","2","0","0","0","0","0","0","0","0","0","0","0","1","Washington, Zuri Aqeela","20"
"ART","340","Topics in Sculpture II","2583","Art","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Peterman, Dan","19"
"ART","360","Intuition/Imagination/Intent","2583","Art","11","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Malagrino, Silvia A","13"
"BA","100","Intro to Prof Dev","2785","Business Administration Admini","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Souri, Ranjit J","16"
"BA","200","Managerial Communication","2785","Business Administration Admini","18","16","3","2","2","0","0","0","0","0","19","0","0","0","0","0","Duros, Sally","60"
"BCMG","595","Student Research Seminars","2509","Biochem & Molecular Genetics","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","Segev, Nava","24"
"BHIS","410","Hlth Data Struct & Mgmt","2318","Biomed & Health Info Sciences","8","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Cotton, Steven J","11"
"BHIS","503","Comm Skills in HI","2318","Biomed & Health Info Sciences","61","11","1","1","2","0","0","0","0","0","0","0","0","0","0","0","Lui, Dick Ray","76"
"BHIS","535","Organizational Dynamics and HI","2318","Biomed & Health Info Sciences","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Isola, Miriam L.","10"
"BHIS","593","HI Capstone","2318","Biomed & Health Info Sciences","0","0","0","0","0","0","0","0","0","0","4","0","0","9","0","0","Isola, Miriam L.","13"
"BIOS","222","Cell Biology","2453","Biological Sciences","108","92","59","3","3","0","0","0","1","0","1","0","0","0","0","9","Warpeha, Katherine Mary","276"
"DOST","332","Oral/Systemc Topcs in Dent II","2758","Dentistry Administration","58","55","5","0","0","0","0","0","0","0","0","0","0","0","0","0","Kawar, Nadia","118"
"EAES","111","Earth, Energy, Environment","2474","Earth & Environmental Sciences","70","57","13","2","0","0","0","0","1","0","0","0","0","0","0","1","Sit, Stefany","144"
"ECE","210","Electric Circuit Analysis","2949","Electrical & Computer Engr","53","80","28","8","2","0","0","0","0","0","0","0","0","0","0","4","Jin, Ning","175"
"ECE","341","Probabil &Rand Proc for Engr","2949","Electrical & Computer Engr","24","23","16","3","2","0","0","0","0","0","0","0","0","0","0","1","Ohannessian, Mesrob Ichkhan","69"
"ECE","410","Advanced Circuit Analysis","2949","Electrical & Computer Engr","17","21","10","6","1","0","0","0","0","0","0","0","0","0","0","1","Goncharoff, Vladimir","56"
"ECE","417","Digital Signal Processing II","2949","Electrical & Computer Engr","8","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Ansari, Rashid","15"
"ECE","526","Electromagnetic Scattering","2949","Electrical & Computer Engr","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Erricolo, Danilo","12"
"ECE","540","Physics Semicond Devices","2949","Electrical & Computer Engr","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Chase, Zizwe","17"
"ECE","595","Departmental Seminar","2949","Electrical & Computer Engr","0","0","0","0","0","0","0","0","0","0","0","0","0","42","4","1","Zhu, Zhichun","47"
"ECON","300","Econometrics","2525","Economics","17","18","17","0","0","0","0","0","0","0","0","0","0","0","0","2","Ahn, So Yoon","54"
"ECON","328","Public Finance","2525","Economics","7","7","4","2","0","0","0","0","0","0","0","0","0","0","0","0","Lubotsky, Darren Howard","20"
"ECON","344","Behavioral Economics","2525","Economics","13","9","3","0","2","0","0","0","0","0","0","0","0","0","0","0","Tzachrista, Foteini","27"
"ECON","395","Rsrch and Writing in Econ","2525","Economics","0","0","0","0","0","0","0","0","0","0","0","0","0","18","2","0","Lubotsky, Darren Howard","20"
"ECON","520","Microecon for Business","2525","Economics","38","30","12","2","4","0","0","0","1","0","0","0","0","0","0","2","Adams, Vangeliya Pavlova","89"
"ED","194","Special Topics in Educ","2208","Education","23","0","0","0","4","0","0","0","0","0","0","0","0","0","0","4","Aguilar, Jodi","31"
"ED","194","Special Topics in Educ","2208","Education","13","5","1","2","3","0","0","0","0","0","0","0","0","0","0","1","Martin, Danny Bernard","25"
"ED","252","Controversies in U.S. Schools","2208","Education","31","8","4","1","2","0","0","0","0","0","0","0","0","0","0","4","Miller, Christopher L.","50"
"ED","470","Educ Pract w/Seminar I","2208","Education","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Nelson, Rita Sherrod","10"
"ED","504","Urban Contexts and Ed Research","2208","Education","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Saltman, Kenneth Jeffrey","17"
"EDPS","453","Topics in Ed Policy Studies","2835","Educational Policy Studies","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Palmer, Gordon John Martin","10"
"EDPS","529","Internship in Urban Higher Ed","2835","Educational Policy Studies","19","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kim, Sunyoung","20"
"EDPS","559","Internship in Ed Leadership","2835","Educational Policy Studies","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Barron, Cynthia K","16"
"ELSI","091","English for Specific Fields","2692","Tutorium in Intensive English","0","0","0","0","0","0","0","0","0","0","0","0","0","9","3","1","Vanicek, Vit","13"
"ENGL","071","Intro to Academic Writing","2492","English","0","0","0","0","0","0","0","0","0","0","0","0","0","32","6","3","Gayle, Robin Carole Petrovic","41"
"ENGL","071","Intro to Academic Writing","2492","English","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","4","Primeau, Sarah J","14"
"ENGL","159","Academic Writing Workshop","2492","English","30","3","1","0","2","0","0","0","0","0","0","0","0","0","0","2","Brandt, Katherine Lynn","38"
"ENGL","160","Academic Writing I","2492","English","11","36","13","5","3","0","0","0","0","0","0","0","0","0","0","3","Glomski, Christopher C","71"
"ENGL","160","Academic Writing I","2492","English","18","2","0","2","0","0","0","0","0","0","0","0","0","0","0","1","Goldbach, John S","23"
"BIOS","326","Embryology Laboratory","2453","Biological Sciences","99","21","6","0","3","0","0","0","0","0","0","0","0","0","0","4","Bassett, Andrea Louise","133"
"BIOS","340","Environmental Physiology","2453","Biological Sciences","28","7","1","0","4","0","0","0","0","0","0","0","0","0","0","0","Molumby, Alan J","40"
"BIOS","482","Mol and Dev Neurobiology Lab","2453","Biological Sciences","19","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Chuang, Chiou-Fen","20"
"BIOS","592","Research Seminar","2453","Biological Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","21","5","0","Stone, David E","26"
"BLST","206","BLST & Production of Knowledge","2363","Black Studies","6","2","0","0","0","0","0","0","1","0","0","0","0","0","0","4","Forman, Tyrone A","13"
"BLST","207","Racism: Global Perspectives","2363","Black Studies","13","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Harrington, Jaira J","16"
"BME","205","Biomed Eng Thermodynamics","2437","Biomedical Eng - Engineering","10","16","3","0","1","0","0","0","0","0","0","0","0","0","0","0","Wang, Zhinan","30"
"BME","250","Clinical Problems Biomed Eng","2437","Biomedical Eng - Engineering","29","13","2","1","0","0","0","0","0","0","0","0","0","0","0","1","Hetling, John R","46"
"BME","332","Bioinstrumentation I","2437","Biomedical Eng - Engineering","12","19","6","3","1","0","0","0","1","0","0","0","0","0","0","1","Papautsky, Ian","43"
"BME","421","Biomedical Imaging","2437","Biomedical Eng - Engineering","21","9","3","0","0","0","0","0","1","0","0","0","0","0","0","0","Klatt, Dieter","34"
"BME","595","Seminar Biomedical Engineering","2437","Biomedical Eng - Engineering","0","0","0","0","0","0","0","0","2","0","0","0","0","25","0","0","Takoudis, Christos G","27"
"BSTT","505","Logist Regr & Survivl Analysis","2891","Epidemiology and Biostatistics","15","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Chen, Zhengjia","26"
"CHE","301","Chem Engr Thermodynamics","2709","Chemical Engrg","5","12","8","0","0","0","0","0","0","0","0","0","0","0","0","0","Caracotsios, Michael","25"
"CHEM","101","Preparatory Chemistry","2458","Chemistry","16","59","87","21","24","0","0","0","0","0","0","0","0","0","0","40","Basu, Debashis","247"
"CHEM","233","Synthesis Techniques Lab","2458","Chemistry","6","5","8","0","1","0","0","0","0","0","0","0","0","0","0","1","Keane, Dylan","21"
"CHEM","421","Instrumental Analysis","2458","Chemistry","3","5","3","1","0","0","0","0","0","0","0","0","0","0","0","0","Bolotin, Igor L.","12"
"CHEM","510","Inorganic Seminar","2458","Chemistry","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","Mankad, Neal","12"
"CHEM","551","Advanced Biochemistry I","2458","Chemistry","6","8","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Adibekian, Alexander","15"
"CHSC","423","Community Health 3","2245","Community Health Sciences","22","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Velonis, Alisa Joy","23"
"CHSC","511","MCH Inequities & Responses II","2245","Community Health Sciences","18","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Maslowsky, Julie","19"
"CHSC","586","Health Behavior Intervent","2245","Community Health Sciences","22","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Williams, Leslie","24"
"CI","404","Math in Urban Ed","2783","Curriculum and Instruction","32","18","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Gutstein, Eric H","51"
"CL","101","Roman Civilization","2349","Classics & Mediterran Studies","16","14","5","2","2","0","0","0","1","0","0","0","0","0","0","0","Ros, Karen E","40"
"CLER","621","Family Practice","2254","Family and Community Medicine","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","Batek, Linda S","10"
"CLJ","101","Intro to Crim, Law, & Justice","2909","Criminology, Law, and Justice","38","34","1","0","0","0","0","0","0","0","0","0","0","0","0","2","Schuck, Amie","75"
"CLJ","114","Race, Class, Gender, Law","2909","Criminology, Law, and Justice","18","17","3","0","2","0","0","0","0","0","0","0","0","0","0","5","Kurwa, Rahim A","45"
"CLJ","261","Research Methods I","2909","Criminology, Law, and Justice","20","16","8","0","1","0","0","0","0","0","0","0","0","0","0","2","Muchow, Ashley N","47"
"CLJ","262","Research Methods II","2909","Criminology, Law, and Justice","64","6","7","1","1","0","0","0","0","0","0","0","0","0","0","2","Henricks, Kasey John Patrick","81"
"ED","199","Study Abroad: Leadership","2208","Education","8","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","Rausch, Kyle Curtis","16"
"ED","252","Controversies in U.S. Schools","2208","Education","16","3","3","1","3","0","0","0","0","0","0","0","0","0","0","0","Irby, Decoteau Jermaine","26"
"ED","394","Special Topics in Educ","2208","Education","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Boda, Phillip A","16"
"ED","445","Adolescence & Schools","2208","Education","19","4","7","0","0","0","0","0","0","0","0","0","0","0","0","1","Fischer, David Cole","31"
"ELSI","021","Listening/Speaking 1 IEP","2692","Tutorium in Intensive English","0","0","0","0","0","0","0","0","0","0","0","0","0","5","6","0","Buendia, Jenna Rashel","11"
"ENGL","070","Intro to Acad Writing Nonnat","2492","English","0","0","0","0","0","0","0","0","0","0","0","0","0","22","10","1","Bicz, Justyna","33"
"ENGL","135","Understanding Popular Culture","2492","English","19","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Baez, Marc J","23"
"ENGL","154","Understanding Rhetoric","2492","English","9","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","Sharpe, James Ogden","13"
"ENGL","158","English Grammar and Style","2492","English","5","0","2","0","2","0","0","0","0","0","0","0","0","0","0","1","Kessler, Jeffrey","10"
"ENGL","159","Academic Writing Workshop","2492","English","41","22","11","2","3","0","0","0","0","0","0","0","0","0","0","3","Bohne, Amanda","82"
"ENGL","160","Academic Writing I","2492","English","29","14","3","2","5","0","0","0","0","0","0","0","0","0","0","2","Elturki, Eman","55"
"ENGL","160","Academic Writing I","2492","English","25","21","9","1","7","0","0","0","0","0","0","0","0","0","0","4","Hiday, Corbin R","67"
"ENGL","160","Academic Writing I","2492","English","26","13","6","3","12","0","0","0","1","0","0","0","0","0","0","1","Jones, Adam","62"
"ENGL","160","Academic Writing I","2492","English","16","2","2","0","3","0","0","0","0","0","0","0","0","0","0","0","Khan, Hanna M","23"
"ENGL","160","Academic Writing I","2492","English","5","9","3","2","3","0","0","0","0","0","0","0","0","0","0","2","Torres, Jennifer","24"
"ENGL","161","Academic Writing II","2492","English","67","1","1","0","2","0","0","0","0","0","0","0","0","0","0","1","Bryson, Christopher","72"
"ENGL","161","Academic Writing II","2492","English","40","10","2","1","8","0","0","0","0","0","0","0","0","0","0","10","Drown, James Remick","71"
"ENGL","161","Academic Writing II","2492","English","15","9","5","0","6","0","0","0","1","0","0","0","0","0","0","3","Guerrero, Antonio","39"
"ENGL","161","Academic Writing II","2492","English","52","12","3","1","3","0","0","0","1","0","0","0","0","0","0","0","Jakalski, David Frank","72"
"ENGL","161","Academic Writing II","2492","English","19","14","4","0","3","0","0","0","0","0","0","0","0","0","0","2","Magoon, Mark","42"
"ENGL","161","Academic Writing II","2492","English","27","18","11","1","6","0","0","0","0","0","0","0","0","0","0","5","Zabic, Snezana","68"
"ENGL","245","Gender, Sexuality and Lit","2492","English","11","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Rupert, Jennifer","16"
"ENGL","496","Portfolio Practicum","2492","English","12","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","Christian, Margena A","17"
"ENGL","585","Theoretical Sites","2492","English","9","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Coviello, Peter M","10"
"ENGR","100","CS ENGR Orientation-Fresh","2284","Engineering Admin","0","0","0","0","0","0","0","0","36","0","0","0","0","301","4","7","Narubin Durbin, Simona Ieva","348"
"ENGR","494","DuSable Trailblazing Scholar","2284","Engineering Admin","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Abiade, Jeremiah T","29"
"EPSY","370","ECE and Curriculum","2621","Educational Psychology","17","2","6","0","1","0","0","0","3","0","0","0","0","0","0","0","Mulholland, Larissa","29"
"EPSY","382","Child, Family, and Comm","2621","Educational Psychology","21","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Coba-Rodriguez, Sarai Estefania","27"
"EPSY","405","Ed Assessment and Evaluation","2621","Educational Psychology","24","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Rocha, Kimberly","31"
"CS","411","Artificial Intelligence I","2699","Computer Science","71","13","5","4","2","0","0","0","2","0","0","0","0","0","0","3","Kash, Ian Alexander","100"
"CS","424","Visual Analytics","2699","Computer Science","77","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Miranda, Fabio","89"
"CS","427","Creative Coding","2699","Computer Science","8","7","4","3","2","0","0","0","0","0","0","0","0","0","0","1","Johnson, Andrew E","25"
"CS","476","Programming Language Dsgn","2699","Computer Science","29","12","7","2","0","0","0","0","0","0","0","0","0","0","0","0","Mansky, William Ernest","50"
"CS","480","Database Systems","2699","Computer Science","39","28","11","8","4","0","0","0","0","0","0","0","0","0","0","0","Asudeh, Abolfazl","90"
"DAOB","322","Applied Oral and Behav Sci IV","2758","Dentistry Administration","36","28","0","0","0","0","0","2","0","0","0","0","0","0","0","0","Ashrafi, Seema Shahid","66"
"DES","160","Design Photography","2895","School of Design","8","6","5","0","1","0","0","0","0","0","0","0","0","0","0","0","Nichols, Lauren Manning","20"
"DES","170","Color Theory","2895","School of Design","8","8","2","1","0","0","0","0","0","0","0","0","0","0","0","0","Fisher, John Henrie","19"
"DES","170","Color Theory","2895","School of Design","5","6","3","0","4","0","0","0","0","0","0","0","0","0","0","0","Flemister, Stephen","18"
"DES","222","Human Experience in Design","2895","School of Design","13","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lee, Latrina Eleanor","17"
"DES","250","Digital Media Design II","2895","School of Design","15","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Armstrong, Lisa G","17"
"DES","350","Digital Media Design IV","2895","School of Design","15","13","4","2","2","0","0","0","0","0","0","0","0","0","0","0","Tsoupikova, Daria","36"
"DES","520","Design Seminar","2895","School of Design","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Brown, Jefferson Dakota","11"
"DHD","100","Disability & Human Dev Seminar","2871","Disability & Human Development","0","0","0","0","0","0","0","0","0","0","0","0","0","8","2","0","Fujiura, Maris A","10"
"DHD","544","Assistive Tech Early Childhood","2871","Disability & Human Development","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Bay, Stephanie Vallera","11"
"DHD","568","AAC in Educational Settings","2871","Disability & Human Development","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Bay, Stephanie Vallera","11"
"DHD","590","Field Experience in DHD","2871","Disability & Human Development","11","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Miller, Rebecca Anne","14"
"DLG","120","Dialogue Seminar","2282","Library Courses","0","0","0","0","0","0","0","0","0","0","0","0","0","17","1","0","Pleasant, Aisha-Kia Chawnelle","18"
"ECE","310","Discrete &Cont Signal&Systms","2949","Electrical & Computer Engr","19","13","18","17","6","0","0","0","0","0","0","0","0","0","0","5","Caliskan, Vahe","78"
"ECE","465","Digital Systems Design","2949","Electrical & Computer Engr","16","24","9","0","1","0","0","0","0","0","0","0","0","0","0","2","Pal, Debjit","52"
